product_id,district_id,date,percent_access,engagement_index
26372,1039,2020-01-02,0.27,4.57
93690,1039,2020-01-02,0.09,2.74
94954,1039,2020-01-02,0.55,9.14
49751,1039,2020-01-02,0.09,0.91
46819,1039,2020-01-02,0.09,0.91
90153,1039,2020-01-02,0.18,12.8
52758,1039,2020-01-02,0.09,0.91
73952,1039,2020-01-02,2.93,105.12
83848,1039,2020-01-02,0.18,15.54
79652,1039,2020-01-02,0.09,0.91
37017,1039,2020-01-02,0.09,0.91
65358,1039,2020-01-02,0.18,7.31
54430,1039,2020-01-02,0.64,22.85
63335,1039,2020-01-02,0.09,2.74
78730,1039,2020-01-02,0.27,2.74
18296,1039,2020-01-02,0.09,0.91
86059,1039,2020-01-02,0.37,20.11
27940,1039,2020-01-02,0.64,6.4
41980,1039,2020-01-02,0.09,0.91
96111,1039,2020-01-02,0.09,0.91
36102,1039,2020-01-02,0.09,0.91
92844,1039,2020-01-02,3.29,213.89
11406,1039,2020-01-02,0.09,0.91
71805,1039,2020-01-02,0.18,4.57
50479,1039,2020-01-02,0.09,3.66
91165,1039,2020-01-02,1.19,44.79
72468,1039,2020-01-02,0.09,0.91
33326,1039,2020-01-02,0.09,0.91
10533,1039,2020-01-02,0.09,3.66
83248,1039,2020-01-02,0.18,33.82
85781,1039,2020-01-02,0.09,0.91
10625,1039,2020-01-02,0.18,5.48
96706,1039,2020-01-02,0.09,46.62
69863,1039,2020-01-02,0.27,5.48
87342,1039,2020-01-02,0.09,0.91
32213,1039,2020-01-02,8.04,624.31
58235,1039,2020-01-02,0.09,0.91
29322,1039,2020-01-02,0.09,0.91
13591,1039,2020-01-02,0.37,7.31
15266,1039,2020-01-02,0.09,0.91
57371,1039,2020-01-02,0.09,0.91
99674,1039,2020-01-02,0.27,49.36
78818,1039,2020-01-02,0.09,1.83
11206,1039,2020-01-02,0.09,0.91
11712,1039,2020-01-02,4.75,764.17
35007,1039,2020-01-02,0.18,3.66
72758,1039,2020-01-02,0.18,1.83
33562,1039,2020-01-02,1.01,27.42
76649,1039,2020-01-02,0.18,1.83
36620,1039,2020-01-02,0.37,21.02
80144,1039,2020-01-02,0.46,6.4
86775,1039,2020-01-02,0.09,70.38
10650,1039,2020-01-02,0.09,0.91
83270,1039,2020-01-02,0.09,8.23
28504,1039,2020-01-02,0.09,1.83
13117,1039,2020-01-02,0.73,21.94
22506,1039,2020-01-02,0.09,0.91
68019,1039,2020-01-02,2.38,114.26
65277,1039,2020-01-02,0.09,0.91
88925,1039,2020-01-02,1.1,20.11
88878,1039,2020-01-02,0.09,27.42
49571,1039,2020-01-02,0.27,4.57
25970,1039,2020-01-02,0.09,1.83
86034,1039,2020-01-02,0.09,1.83
79794,1039,2020-01-02,0.09,4.57
41380,1039,2020-01-02,0.09,4.57
37891,1039,2020-01-02,0.09,0.91
48454,1039,2020-01-02,0.09,0.91
37376,1039,2020-01-02,0.46,4.57
13326,1039,2020-01-02,0.09,1.83
57084,1039,2020-01-02,1.01,71.3
49062,1039,2020-01-02,3.47,1162.71
73548,1039,2020-01-02,0.09,0.91
35201,1039,2020-01-02,0.46,94.15
60711,1039,2020-01-02,0.09,0.91
13699,1039,2020-01-02,0.55,12.8
24711,1039,2020-01-02,1.55,1294.33
86407,1039,2020-01-02,0.09,9.14
80616,1039,2020-01-02,5.48,297.99
52175,1039,2020-01-02,0.18,1.83
64948,1039,2020-01-02,0.18,9.14
16406,1039,2020-01-02,0.55,1172.76
89050,1039,2020-01-02,0.09,8.23
39299,1039,2020-01-02,0.18,5.48
55920,1039,2020-01-02,0.09,0.91
93742,1039,2020-01-02,2.29,164.53
33185,1039,2020-01-02,1.01,89.58
26491,1039,2020-01-02,0.09,0.91
13429,1039,2020-01-02,0.09,0.91
55007,1039,2020-01-02,4.75,273.31
69827,1039,2020-01-02,3.2,230.35
15254,1039,2020-01-02,0.73,53.02
50104,1039,2020-01-02,0.09,1.83
12803,1039,2020-01-02,0.09,0.91
66551,1039,2020-01-02,0.09,24.68
80659,1039,2020-01-02,0.18,1.83
32050,1039,2020-01-02,0.27,8.23
60825,1039,2020-01-02,0.27,4.57
97209,1039,2020-01-03,0.46,4.57
52175,1039,2020-01-03,0.27,2.74
61441,1039,2020-01-03,0.37,9.14
80560,1039,2020-01-03,0.09,0.91
25559,1039,2020-01-03,5.85,1329.98
71805,1039,2020-01-03,0.64,17.37
55007,1039,2020-01-03,2.1,79.52
14124,1039,2020-01-03,0.09,0.91
18904,1039,2020-01-03,0.09,3.66
54430,1039,2020-01-03,0.27,28.34
37891,1039,2020-01-03,0.09,10.97
48984,1039,2020-01-03,0.09,0.91
24711,1039,2020-01-03,1.55,971.66
35201,1039,2020-01-03,0.46,141.68
16633,1039,2020-01-03,0.09,0.91
14975,1039,2020-01-03,0.09,3.66
87342,1039,2020-01-03,0.09,0.91
98265,1039,2020-01-03,2.19,258.68
53399,1039,2020-01-03,1.65,58.5
77774,1039,2020-01-03,0.09,0.91
15254,1039,2020-01-03,2.19,130.71
50712,1039,2020-01-03,0.09,0.91
50479,1039,2020-01-03,0.27,10.97
26372,1039,2020-01-03,0.37,21.02
39299,1039,2020-01-03,0.18,8.23
32213,1039,2020-01-03,8.96,691.04
11206,1039,2020-01-03,0.09,0.91
61384,1039,2020-01-03,2.38,349.18
57084,1039,2020-01-03,2.29,96.89
24504,1039,2020-01-03,0.09,0.91
73952,1039,2020-01-03,3.47,160.88
69429,1039,2020-01-03,0.18,4.57
47785,1039,2020-01-03,0.09,0.91
95731,1039,2020-01-03,20.38,1691.96
79708,1039,2020-01-03,0.09,0.91
11712,1039,2020-01-03,4.48,1293.42
45811,1039,2020-01-03,0.27,3.66
72758,1039,2020-01-03,0.18,2.74
69863,1039,2020-01-03,0.37,5.48
41380,1039,2020-01-03,0.09,1.83
76122,1039,2020-01-03,0.09,1.83
43430,1039,2020-01-03,0.09,0.91
83848,1039,2020-01-03,0.27,4.57
64947,1039,2020-01-03,1.1,105.12
24829,1039,2020-01-03,0.27,6.4
52758,1039,2020-01-03,3.47,50.27
10625,1039,2020-01-03,0.27,35.65
29286,1039,2020-01-03,0.09,19.2
77430,1039,2020-01-03,0.09,1.83
99671,1039,2020-01-03,0.09,32.91
25970,1039,2020-01-03,0.09,1.83
26488,1039,2020-01-03,11.97,2535.65
49687,1039,2020-01-03,0.27,2.74
80144,1039,2020-01-03,0.27,3.66
68019,1039,2020-01-03,2.93,282.45
57949,1039,2020-01-03,0.09,10.97
88925,1039,2020-01-03,0.73,16.45
79794,1039,2020-01-03,0.09,0.91
45328,1039,2020-01-03,0.18,5.48
86407,1039,2020-01-03,0.09,0.91
85836,1039,2020-01-03,0.09,0.91
92993,1039,2020-01-03,24.13,3286.11
92844,1039,2020-01-03,2.56,124.31
97280,1039,2020-01-03,1.65,191.04
78730,1039,2020-01-03,0.27,19.2
32340,1039,2020-01-03,0.09,0.91
32050,1039,2020-01-03,0.18,6.4
13699,1039,2020-01-03,0.46,8.23
16406,1039,2020-01-03,0.37,90.49
33562,1039,2020-01-03,0.82,14.63
31985,1039,2020-01-03,0.09,0.91
99916,1039,2020-01-03,12.34,464.35
86059,1039,2020-01-03,0.09,10.97
68490,1039,2020-01-03,0.09,0.91
10533,1039,2020-01-03,1.83,264.17
40967,1039,2020-01-03,0.18,7.31
41675,1039,2020-01-03,0.09,0.91
16164,1039,2020-01-03,0.18,1.83
95859,1039,2020-01-03,0.27,7.31
47364,1039,2020-01-03,13.16,1513.71
35007,1039,2020-01-03,0.09,2.74
93742,1039,2020-01-03,0.27,48.45
29158,1039,2020-01-03,0.09,0.91
64929,1039,2020-01-03,0.09,1.83
90153,1039,2020-01-03,0.18,12.8
13496,1039,2020-01-03,1.83,54.84
17619,1039,2020-01-03,0.09,2.74
60825,1039,2020-01-03,1.01,76.78
14168,1039,2020-01-03,1.1,256.86
54827,1039,2020-01-03,0.82,144.42
60711,1039,2020-01-03,0.09,0.91
39118,1039,2020-01-03,0.09,0.91
48165,1039,2020-01-03,0.18,2.74
41587,1039,2020-01-03,0.09,0.91
13429,1039,2020-01-03,0.09,0.91
64948,1039,2020-01-03,1.46,62.16
11237,1039,2020-01-03,0.09,4.57
14769,1039,2020-01-03,0.09,1.83
65131,1039,2020-01-03,0.18,1.83
46831,1039,2020-01-03,0.09,9.14
34064,1039,2020-01-03,0.09,4.57
36620,1039,2020-01-03,0.46,52.1
33185,1039,2020-01-03,1.83,199.27
64915,1039,2020-01-03,0.46,73.13
41980,1039,2020-01-03,0.09,2.74
76649,1039,2020-01-03,0.09,0.91
13117,1039,2020-01-03,0.73,20.11
47277,1039,2020-01-03,0.37,3.66
60286,1039,2020-01-03,0.09,0.91
50724,1039,2020-01-03,0.09,0.91
96111,1039,2020-01-03,0.09,2.74
80616,1039,2020-01-03,3.84,294.33
16401,1039,2020-01-03,0.27,6.4
26753,1039,2020-01-03,0.09,5.48
98343,1039,2020-01-03,0.09,0.91
94954,1039,2020-01-03,5.21,236.75
15225,1039,2020-01-03,0.18,31.08
69827,1039,2020-01-03,4.94,252.29
16468,1039,2020-01-03,0.09,0.91
94058,1039,2020-01-03,0.18,21.94
29322,1039,2020-01-03,0.27,3.66
36620,1039,2020-01-04,0.18,61.24
99916,1039,2020-01-04,0.46,27.42
10745,1039,2020-01-04,0.09,1.83
50724,1039,2020-01-04,0.18,1.83
47364,1039,2020-01-04,0.37,34.73
98265,1039,2020-01-04,0.09,1.83
55007,1039,2020-01-04,0.09,1.83
57293,1039,2020-01-04,0.09,1.83
41581,1039,2020-01-04,0.09,22.85
45811,1039,2020-01-04,0.09,8.23
12816,1039,2020-01-04,0.09,0.91
57084,1039,2020-01-04,0.37,5.48
25559,1039,2020-01-04,0.37,151.74
11712,1039,2020-01-04,0.55,74.95
90153,1039,2020-01-04,0.09,7.31
32213,1039,2020-01-04,0.27,42.05
70167,1039,2020-01-04,0.09,0.91
51853,1039,2020-01-04,0.18,1.83
85975,1039,2020-01-04,0.09,12.8
97280,1039,2020-01-04,0.27,21.02
37745,1039,2020-01-04,0.09,2.74
54827,1039,2020-01-04,0.37,24.68
10533,1039,2020-01-04,0.09,0.91
73952,1039,2020-01-04,0.09,0.91
64947,1039,2020-01-04,0.09,20.11
26488,1039,2020-01-04,0.64,198.35
11406,1039,2020-01-04,0.09,5.48
72758,1039,2020-01-04,0.09,1.83
94954,1039,2020-01-04,0.09,0.91
94158,1039,2020-01-04,0.09,0.91
64948,1039,2020-01-04,0.18,3.66
93742,1039,2020-01-04,0.09,3.66
96034,1039,2020-01-04,0.09,0.91
57949,1039,2020-01-04,0.18,10.05
50479,1039,2020-01-04,0.18,41.13
17619,1039,2020-01-04,0.09,0.91
17500,1039,2020-01-04,0.09,11.88
92993,1039,2020-01-04,1.55,341.86
35201,1039,2020-01-04,0.09,5.48
69827,1039,2020-01-04,0.27,7.31
95731,1039,2020-01-04,0.73,34.73
98265,1039,2020-01-05,0.27,100.55
48165,1039,2020-01-05,0.09,4.57
89802,1039,2020-01-05,0.09,6.4
97280,1039,2020-01-05,0.18,8.23
18296,1039,2020-01-05,0.09,6.4
69827,1039,2020-01-05,0.37,24.68
55007,1039,2020-01-05,0.55,22.85
60825,1039,2020-01-05,0.09,1.83
50479,1039,2020-01-05,0.09,23.77
57949,1039,2020-01-05,0.37,87.75
16406,1039,2020-01-05,0.09,38.39
11206,1039,2020-01-05,0.09,0.91
99916,1039,2020-01-05,1.01,63.07
32213,1039,2020-01-05,0.64,34.73
52175,1039,2020-01-05,0.09,38.39
57084,1039,2020-01-05,0.55,11.88
24829,1039,2020-01-05,0.09,0.91
64947,1039,2020-01-05,0.18,29.25
54827,1039,2020-01-05,0.27,39.31
90153,1039,2020-01-05,0.09,6.4
95731,1039,2020-01-05,2.56,404.02
80493,1039,2020-01-05,0.09,1.83
35201,1039,2020-01-05,0.18,81.35
47364,1039,2020-01-05,1.1,487.2
11406,1039,2020-01-05,0.18,1.83
80616,1039,2020-01-05,0.09,55.76
72468,1039,2020-01-05,0.09,0.91
68019,1039,2020-01-05,0.27,72.21
26372,1039,2020-01-05,0.09,0.91
19101,1039,2020-01-05,0.09,10.97
33185,1039,2020-01-05,0.18,3.66
65277,1039,2020-01-05,0.09,1.83
16164,1039,2020-01-05,0.09,0.91
10625,1039,2020-01-05,0.18,4.57
36620,1039,2020-01-05,0.09,45.7
92993,1039,2020-01-05,2.38,496.34
15225,1039,2020-01-05,0.09,0.91
73952,1039,2020-01-05,0.27,16.45
53399,1039,2020-01-05,0.09,0.91
52758,1039,2020-01-05,0.09,1.83
40825,1039,2020-01-05,0.09,1.83
25559,1039,2020-01-05,0.27,33.82
26488,1039,2020-01-05,1.55,260.51
29790,1039,2020-01-05,0.09,108.78
13591,1039,2020-01-05,0.09,0.91
13496,1039,2020-01-05,0.09,9.14
64948,1039,2020-01-05,0.09,3.66
13699,1039,2020-01-05,0.09,0.91
45328,1039,2020-01-05,0.09,0.91
99674,1039,2020-01-05,0.09,3.66
72932,1039,2020-01-05,0.09,0.91
57724,1039,2020-01-06,0.09,7.31
89050,1039,2020-01-06,0.09,0.91
16164,1039,2020-01-06,0.09,0.91
46819,1039,2020-01-06,0.09,0.91
88925,1039,2020-01-06,1.28,25.59
85975,1039,2020-01-06,0.27,63.99
25559,1039,2020-01-06,7.68,1478.06
80493,1039,2020-01-06,0.09,5.48
43818,1039,2020-01-06,0.09,6.4
93256,1039,2020-01-06,0.09,0.91
99916,1039,2020-01-06,14.17,653.56
84652,1039,2020-01-06,0.09,1.83
49751,1039,2020-01-06,0.09,5.48
92155,1039,2020-01-06,0.09,0.91
14737,1039,2020-01-06,0.09,1.83
94984,1039,2020-01-06,0.09,0.91
11206,1039,2020-01-06,0.09,0.91
47364,1039,2020-01-06,10.6,1279.71
95253,1039,2020-01-06,0.09,18.28
32213,1039,2020-01-06,9.96,754.11
80616,1039,2020-01-06,5.94,362.89
32050,1039,2020-01-06,0.27,10.05
40967,1039,2020-01-06,0.09,8.23
86059,1039,2020-01-06,0.09,21.94
56603,1039,2020-01-06,0.18,4.57
47277,1039,2020-01-06,0.09,0.91
94158,1039,2020-01-06,0.09,0.91
80144,1039,2020-01-06,0.55,45.7
10533,1039,2020-01-06,1.28,58.5
39299,1039,2020-01-06,0.37,16.45
14124,1039,2020-01-06,0.09,0.91
57949,1039,2020-01-06,1.01,367.46
64947,1039,2020-01-06,1.1,147.17
95731,1039,2020-01-06,17.82,2029.25
52758,1039,2020-01-06,1.37,23.77
13117,1039,2020-01-06,0.46,15.54
76214,1039,2020-01-06,0.09,0.91
73466,1039,2020-01-06,0.09,1.83
85072,1039,2020-01-06,0.18,6.4
56028,1039,2020-01-06,0.09,10.05
13591,1039,2020-01-06,0.18,5.48
76122,1039,2020-01-06,0.09,12.8
83248,1039,2020-01-06,0.09,5.48
74702,1039,2020-01-06,0.09,1.83
17619,1039,2020-01-06,0.27,10.05
88885,1039,2020-01-06,0.18,1.83
78818,1039,2020-01-06,0.09,1.83
50479,1039,2020-01-06,0.18,20.11
78730,1039,2020-01-06,0.64,48.45
93742,1039,2020-01-06,1.65,301.65
33624,1039,2020-01-06,0.09,0.91
73952,1039,2020-01-06,4.66,256.86
15225,1039,2020-01-06,0.46,41.13
45328,1039,2020-01-06,0.27,2.74
83270,1039,2020-01-06,0.09,7.31
61384,1039,2020-01-06,2.1,322.67
65358,1039,2020-01-06,0.09,0.91
29286,1039,2020-01-06,0.18,7.31
65277,1039,2020-01-06,0.18,2.74
72758,1039,2020-01-06,0.09,3.66
12816,1039,2020-01-06,0.18,3.66
33946,1039,2020-01-06,0.09,0.91
83848,1039,2020-01-06,0.18,5.48
87342,1039,2020-01-06,0.09,0.91
66551,1039,2020-01-06,0.09,3.66
45811,1039,2020-01-06,0.09,0.91
79794,1039,2020-01-06,0.27,5.48
46831,1039,2020-01-06,0.09,12.8
26488,1039,2020-01-06,13.71,4914.99
13429,1039,2020-01-06,0.09,0.91
60825,1039,2020-01-06,0.37,3.66
54430,1039,2020-01-06,0.37,41.13
11237,1039,2020-01-06,0.09,6.4
79673,1039,2020-01-06,0.18,4.57
13699,1039,2020-01-06,0.55,10.97
28504,1039,2020-01-06,0.18,1.83
26372,1039,2020-01-06,0.46,27.42
98265,1039,2020-01-06,3.47,617.0
52175,1039,2020-01-06,0.27,23.77
91033,1039,2020-01-06,0.09,3.66
16401,1039,2020-01-06,0.73,128.88
55007,1039,2020-01-06,8.96,1510.05
24711,1039,2020-01-06,1.55,1367.46
24829,1039,2020-01-06,0.18,10.97
49369,1039,2020-01-06,0.09,3.66
71805,1039,2020-01-06,0.18,5.48
13496,1039,2020-01-06,1.74,61.24
29322,1039,2020-01-06,0.37,21.02
37376,1039,2020-01-06,0.09,0.91
64948,1039,2020-01-06,1.83,54.84
35007,1039,2020-01-06,0.18,3.66
91030,1039,2020-01-06,0.18,2.74
53399,1039,2020-01-06,2.19,475.32
90153,1039,2020-01-06,0.18,1.83
49062,1039,2020-01-06,0.91,103.29
91165,1039,2020-01-06,1.92,92.32
87650,1039,2020-01-06,0.09,0.91
57293,1039,2020-01-06,0.18,2.74
30851,1039,2020-01-06,0.18,4.57
38871,1039,2020-01-06,0.09,0.91
58235,1039,2020-01-06,0.09,0.91
97280,1039,2020-01-06,9.23,2587.75
68019,1039,2020-01-06,4.11,384.83
94954,1039,2020-01-06,0.91,13.71
80659,1039,2020-01-06,0.46,8.23
95859,1039,2020-01-06,0.82,52.1
41380,1039,2020-01-06,0.27,3.66
17943,1039,2020-01-06,0.09,0.91
77698,1039,2020-01-06,0.09,0.91
69429,1039,2020-01-06,0.27,14.63
69827,1039,2020-01-06,4.84,332.72
48165,1039,2020-01-06,0.18,3.66
99674,1039,2020-01-06,0.09,1.83
97209,1039,2020-01-06,1.74,47.53
29916,1039,2020-01-06,0.18,302.56
51340,1039,2020-01-06,0.09,11.88
33562,1039,2020-01-06,1.74,51.19
39118,1039,2020-01-06,0.18,1.83
43430,1039,2020-01-06,0.09,0.91
32340,1039,2020-01-06,0.09,15.54
41581,1039,2020-01-06,0.09,0.91
14975,1039,2020-01-06,0.09,0.91
11712,1039,2020-01-06,2.1,294.33
10625,1039,2020-01-06,0.37,13.71
65131,1039,2020-01-06,1.28,187.39
92844,1039,2020-01-06,3.29,229.43
19334,1039,2020-01-06,0.09,2.74
35201,1039,2020-01-06,0.37,21.94
85836,1039,2020-01-06,2.29,56.67
16406,1039,2020-01-06,0.55,145.34
69863,1039,2020-01-06,0.73,14.63
28199,1039,2020-01-06,0.09,1.83
54827,1039,2020-01-06,0.82,111.52
61441,1039,2020-01-06,0.64,17.37
33185,1039,2020-01-06,0.46,10.97
92993,1039,2020-01-06,24.68,3779.71
57084,1039,2020-01-06,1.46,96.89
49518,1039,2020-01-06,0.09,0.91
36620,1039,2020-01-06,0.18,5.48
47785,1039,2020-01-06,0.09,0.91
41980,1039,2020-01-06,0.18,1.83
14168,1039,2020-01-06,1.55,163.62
15254,1039,2020-01-06,0.82,37.48
97209,1039,2020-01-07,0.09,0.91
94058,1039,2020-01-07,0.27,2.74
13699,1039,2020-01-07,0.64,15.53
73466,1039,2020-01-07,0.09,5.48
65131,1039,2020-01-07,0.73,64.84
36620,1039,2020-01-07,0.27,20.09
55007,1039,2020-01-07,9.77,1194.52
57949,1039,2020-01-07,2.1,444.75
22506,1039,2020-01-07,0.09,1.83
98265,1039,2020-01-07,2.1,195.43
16468,1039,2020-01-07,0.09,9.13
88925,1039,2020-01-07,0.55,18.26
30851,1039,2020-01-07,0.27,3.65
83567,1039,2020-01-07,0.09,3.65
53399,1039,2020-01-07,0.27,21.0
61384,1039,2020-01-07,2.56,389.04
53775,1039,2020-01-07,0.18,14.61
64948,1039,2020-01-07,2.01,55.71
29286,1039,2020-01-07,0.09,4.57
10625,1039,2020-01-07,0.64,57.53
99671,1039,2020-01-07,0.09,0.91
43818,1039,2020-01-07,0.09,21.0
41380,1039,2020-01-07,0.09,0.91
94264,1039,2020-01-07,0.09,4.57
80144,1039,2020-01-07,0.37,7.31
49518,1039,2020-01-07,0.09,0.91
33326,1039,2020-01-07,0.09,0.91
92844,1039,2020-01-07,1.74,186.3
54430,1039,2020-01-07,0.37,3.65
24504,1039,2020-01-07,0.09,0.91
29322,1039,2020-01-07,0.46,24.66
33185,1039,2020-01-07,5.21,198.17
50724,1039,2020-01-07,0.27,3.65
81189,1039,2020-01-07,0.09,0.91
93802,1039,2020-01-07,0.09,0.91
18772,1039,2020-01-07,0.09,3.65
77698,1039,2020-01-07,0.18,4.57
95731,1039,2020-01-07,19.27,1402.74
32213,1039,2020-01-07,11.05,1053.88
97280,1039,2020-01-07,5.11,831.96
35007,1039,2020-01-07,0.18,3.65
11712,1039,2020-01-07,3.93,686.76
83248,1039,2020-01-07,0.09,0.91
93742,1039,2020-01-07,2.74,585.39
22856,1039,2020-01-07,0.09,0.91
80616,1039,2020-01-07,6.76,423.74
24711,1039,2020-01-07,2.56,934.25
79886,1039,2020-01-07,0.09,1.83
16401,1039,2020-01-07,0.18,1.83
43491,1039,2020-01-07,0.09,5.48
88878,1039,2020-01-07,0.09,0.91
28504,1039,2020-01-07,0.09,1.83
15254,1039,2020-01-07,0.73,75.8
99916,1039,2020-01-07,15.16,583.56
40928,1039,2020-01-07,1.64,56.62
61441,1039,2020-01-07,1.0,73.97
25559,1039,2020-01-07,10.32,1658.45
65358,1039,2020-01-07,0.09,4.57
85975,1039,2020-01-07,0.27,60.27
64947,1039,2020-01-07,0.73,32.88
36692,1039,2020-01-07,0.09,1.83
13117,1039,2020-01-07,0.27,5.48
41675,1039,2020-01-07,0.18,3.65
16633,1039,2020-01-07,0.09,0.91
24829,1039,2020-01-07,0.18,21.92
37296,1039,2020-01-07,0.09,0.91
86059,1039,2020-01-07,0.18,9.13
83394,1039,2020-01-07,0.09,0.91
50712,1039,2020-01-07,0.27,5.48
57084,1039,2020-01-07,1.55,60.27
91030,1039,2020-01-07,0.09,1.83
32340,1039,2020-01-07,0.09,1.83
13591,1039,2020-01-07,0.09,3.65
45811,1039,2020-01-07,0.27,10.05
67056,1039,2020-01-07,0.09,0.91
28199,1039,2020-01-07,0.09,11.87
39299,1039,2020-01-07,0.46,16.44
56603,1039,2020-01-07,0.09,4.57
69863,1039,2020-01-07,0.55,14.61
91165,1039,2020-01-07,1.83,94.06
16406,1039,2020-01-07,0.73,720.55
37891,1039,2020-01-07,0.09,4.57
11206,1039,2020-01-07,0.09,0.91
85836,1039,2020-01-07,1.92,89.5
24744,1039,2020-01-07,0.09,1.83
95859,1039,2020-01-07,1.1,135.16
73952,1039,2020-01-07,5.11,227.4
26372,1039,2020-01-07,0.27,19.18
54827,1039,2020-01-07,1.1,210.96
64838,1039,2020-01-07,0.09,10.96
70167,1039,2020-01-07,0.09,0.91
45328,1039,2020-01-07,0.09,1.83
90153,1039,2020-01-07,0.27,9.13
84652,1039,2020-01-07,0.09,1.83
80560,1039,2020-01-07,0.18,21.0
47364,1039,2020-01-07,12.88,1176.26
94954,1039,2020-01-07,6.94,473.06
49751,1039,2020-01-07,0.09,1.83
11237,1039,2020-01-07,0.09,6.39
14168,1039,2020-01-07,0.82,112.33
42725,1039,2020-01-07,0.09,0.91
56028,1039,2020-01-07,0.27,39.27
65277,1039,2020-01-07,0.09,4.57
68019,1039,2020-01-07,4.29,671.23
76214,1039,2020-01-07,0.18,5.48
80493,1039,2020-01-07,0.09,0.91
92993,1039,2020-01-07,24.11,4866.67
72758,1039,2020-01-07,0.27,7.31
35201,1039,2020-01-07,0.27,9.13
71805,1039,2020-01-07,0.27,11.87
80659,1039,2020-01-07,0.46,4.57
79794,1039,2020-01-07,0.18,1.83
75727,1039,2020-01-07,0.09,0.91
69827,1039,2020-01-07,5.11,368.04
89802,1039,2020-01-07,0.09,0.91
86294,1039,2020-01-07,0.18,2.74
40967,1039,2020-01-07,0.09,0.91
94984,1039,2020-01-07,0.46,14.61
76649,1039,2020-01-07,0.09,9.13
41581,1039,2020-01-07,0.09,5.48
99674,1039,2020-01-07,0.18,34.7
26488,1039,2020-01-07,14.7,5790.87
16164,1039,2020-01-07,0.18,2.74
49062,1039,2020-01-07,0.09,3.65
13496,1039,2020-01-07,3.74,127.85
78730,1039,2020-01-07,0.18,10.05
32050,1039,2020-01-07,0.18,3.65
33562,1039,2020-01-07,1.1,30.14
69429,1039,2020-01-07,0.27,2.74
85682,1039,2020-01-07,0.09,0.91
14124,1039,2020-01-07,0.09,0.91
50479,1039,2020-01-07,0.09,1.83
51340,1039,2020-01-07,0.09,5.48
88885,1039,2020-01-07,0.09,0.91
96706,1039,2020-01-07,0.09,3.65
